Unnamed: 0,title,Label
4389, Even Undocumented Immigrants Pay More Income Taxes Than Donald Trump,Fake
4390, Hillary Clinton Talks Racism In Charlotte: ‘My Worries Aren’t The Same As Black Grandmothers’ (VIDEO),Fake
4391, BREAKING: WikiLeaks’ Big Anti-Hillary October Surprise CANCELLED,Fake
4392, Trump-Supporting Alaska GOP Candidate Apparently Has No F*cking Clue Tweets Are Public (SCREENSHOTS),Fake
4393, Clinton Just Expertly Trolled Trump With This Very Special Calculator,Fake
4394, WATCH: Giuliani Says A Woman Can’t Be President Because Trump Is A ‘Genius’ For Not Paying Taxes,Fake
4395, BREAKING: Harry Reid Calls Trump ‘Rich Brat’ Who Won’t Release Tax Returns Because He’s ‘Spoiled’,Fake
4396, WATCH: Chris Wallace DUMBFOUNDED As Chris Christie Calls Trump’s Tax Bombshell ‘A Good Story’,Fake
4397," Trump LOSES IT, Has Complete Nervous Breakdown After His Worst Week EVER (VIDEOS)",Fake
4398, WATCH: Van Jones EVISCERATES Supporter Who Thinks Trump’s Tax Evasion Is ‘Genius’,Fake
4399, CAN’T-MISS: Bernie And Hillary MOP The FLOOR With Trump For Not Paying Taxes Like Everyone Else,Fake
4400, WATCH: Alec Baldwin Nails It As Trump In SNL’s Perfect Debate Sketch,Fake
4401, BREAKING: Trump Tax Documents Leaked And They’re STUNNINGLY Incriminating,Fake
4402, Trump Once Tried To FORCE His Wife To Be Playboy’s Centerfold,Fake
4403, Germany Releases Memo Showing How Destructive A ‘President Trump’ Would Be To Our Economy,Fake
4404, Bette Midler Just Ruined Trump’s Day With A Brutal Twitter Smackdown (TWEETS),Fake
4405," Trump Explodes In Rage At Debate Results, Indicates He WON’T Accept An Election Loss (DETAILS)",Fake
4406, UNBELIEVABLE: Florida High School Students Wear KKK Outfits To School For Homecoming (VIDEO),Fake
4407," Lawyer Shot And Killed His Wife, Blames Black Lives Matter (VIDEO)",Fake
4408," Donald Trump Proves He Hates Women, Calls Reporter The C-Word (VIDEO)",Fake
4409, Hillary Clinton Mocks Donald Trump With An AMAZING Tweetstorm At 3 AM,Fake
4410," Trump’s Shady ‘Charity’ Hurt Children, And This is How",Fake
4411, WATCH: Bill Maher Hilariously TORCHES Whiny Trump’s Debate Meltdown,Fake
4412, Mitch McConnell Freezes GOP Donors Into Loudest Silence EVER With One Question About Trump,Fake
4413, Trump Campaign Accidentally CONFIRMS That Trump Illegally Put Money Into Fidel Castro’s Hands,Fake
4414, Watch As Trump Admits He Thought Paris Hilton Was Hot – When She Was 12 (VIDEO),Fake
4415, Elizabeth Warren HUMILIATES Trump For His Sexist Late Night Temper Tantrum,Fake
4416, Virginia School Has Black Kid Arrested For Drinking Milk,Fake
4417, The GOP Just Revealed What They REALLY Think About ‘National Security’,Fake
4418," Fox News Poll Shows Who Their Viewers Think Won The Debate, And It’s Pretty Damn Hilarious (IMAGE)",Fake
4419, CREEPY: Trump Promised Teenage Ivanka He’d Never Date Anyone Younger Than She Is (AUDIO),Fake
4420," Hillary’s Response To Trump’s Late Night, Fat-Shaming Tantrum Is Absolutely MAGNIFICENT (TWEETS)",Fake
4421, WATCH: Joe Biden Gives DEVASTATING Critique Of Trump’s Debate Performance,Fake
4422," Trump’s Sexist Overnight Tweet Storm Was So Offensive, One Of His Top Advisers QUIT (VIDEO)",Fake
4423, The Star Trek Franchise Mobilizes Against Donald Trump For A Brighter Future,Fake
4424, Here’s How The Trump Campaign Can Still Win And Why They Probably Won’t,Fake
4425, The Phoenix Police Department Just Sent Trump A Cease-And-Desist Letter — They’re Furious (VIDEO),Fake
4426, The Alicia Machado ‘Sex Tape’ Trump Just Tried To Shame Hillary Over Doesn’t Even Exist,Fake
4427," Trump Comes Unglued, Continues Miss Universe Feud With INSANE Early Morning Twitter Rant",Fake
4428," USA Today BREAKS Neutrality, Begs Readers Not To Vote For Trump",Fake
4429, BOMBSHELL: The Trump Foundation Cannot Legally Raise Money,Fake
4430, Trump Will HATE This Mexican Magazine For Unmasking Him On Their Cover (IMAGE),Fake
4431, Trump Goes DISGUSTINGLY Low With Assault On Hillary’s Family (VIDEO),Fake
4432, Megyn Kelly SILENCES Trump’s Campaign Manager As She Pathetically Attempts To Defend Sexism (VIDEO),Fake
4433," BREAKING: Lawsuit Shows Trump Wanted To Fire, Replace ‘Unattractive’ Female Employees",Fake
4434, Wells Fargo CEO Gets Completely HUMILIATED In Must-Watch Hearing (VIDEO),Fake
4435," The Ladies Of ‘The View’ Just STEAMROLLED Trump’s Campaign Manager, And It’s GLORIOUS (VIDEO)",Fake
4436, WATCH: Mika Brzezinski UNLOADS Fury Against Trump And His Buddies For Fat-Shaming Women,Fake
4437, Hillary-Haters Send Death Threats To Arizona Republic For Endorsing Clinton,Fake
4438, Neo-Nazis Are Flocking To Trump’s Campaign And Openly Bragging About It,Fake
4439," REVEALED: Trump Illegally Violated Embargo Against Cuba, Putting Money In ‘Killer’ Fidel Castro’s Hands",Fake
4440," Trump FURIOUS After Journalist Questions His Sexism, Stops Her In The Most DISGUSTING Way (VIDEO)",Fake
4441, This Senator Has The PERFECT Response To Trump’s Remarks About Former Beauty Queen’s Weight,Fake
4442, FACEPALM: Gary Johnson Has ‘Aleppo Moment’ – Can’t Name A Single World Leader He Respects (VIDEO),Fake
4443, WATCH: ‘The View’ Rips Trump For Not Having The Balls To Apologize For His Sexism,Fake
4444, Comrade Trump Pushes Conspiracy Theory From Russian Propaganda Site,Fake
4445, S.C. Sheriff’s Dept. Just Said Townville Shooting Isn’t Terrorism Because Everyone Is White (VIDEO),Fake
4446, Obama Has Harsh Words After Veto Override On 9/11 Bill: ‘It Was A Mistake’ (VIDEO),Fake
4447, Even His Allies Admit Hillary Won The Debate And Trump Is FREAKING OUT About It,Fake
4448, New Poll EMBARRASSES The Hell Out Of Trump – He Lost To More Than Hillary,Fake
4449, RESULTS ARE IN: New Post-Debate Poll Shows MAJOR Swing In Very Key Demographic (VIDEO),Fake
4450, Trump Advisers Explain Why He Didn’t Practice For Debate And It’s INSANE (TWEETS),Fake
4451," Michelle Obama Reacts To Trump Still Being A Birther, And It’s All You Hoped For (VIDEO)",Fake
4452, Sean Hannity Gets Chewed Out By Fox News For Citing Fake Polls To Support Trump,Fake
4453, Andrea Tantaros Just Buried Fox News With Sworn Affidavit From A Professional Therapist,Fake
4454," President Obama Rips Sexist, Fat Shaming Trump A New One (AUDIO)",Fake
4455, Trump’s Deputy Campaign Manager Just Blamed Hillary For Bill’s Infidelities,Fake
4456, Chelsea Handler Hilariously Trashes Trump’s Sons In Comparison To President Obama’s Daughters,Fake
4457, New Poll Shows 40 Percent Of Trump Supporters Think Minorities Have Too Much Influence,Fake
4458, ‘Harry Potter’ Star Compares Donald Trump To Voldemort And It’s PERFECT (VIDEO),Fake
4459," Arizona’s Largest Newspaper Breaks 125 Year Tradition, Backs Democrat For President",Fake
4460," Millionaire Sean Hannity Tried To Fake Being Middle Class, Gets DESTROYED On Twitter (TWEETS)",Fake
4461, Right-Wingers Actually HONOR The Cops Who Killed Freddie Gray (VIDEO),Fake
4462, Watch This 9-Year-Old Girl’s Heartbreaking Message About Blacks And Police Brutality (VIDEO),Fake
4463, FRAUD: Architect Who Was Scammed For $100k Exposes The Real Trump (VIDEO),Fake
4464, Watch Joe Biden Take Trump’s Own Words And Tear Him To SHREDS After Debate (VIDEO),Fake
4465, HuffPo Just Dropped The Mic On Internet Polls Saying Trump Crushed Hillary In Last Night’s Debate,Fake
4466, Howard Dean Just Doubled Down On Trump’s Possible Cocaine Use (VIDEO),Fake
4467, Mexico’s Former President Unleashes Brutal Insults On Trump After Debate (TWEETS),Fake
4468, Even His White Supremacist Base Knows Trump Blew It (IMAGES),Fake
4469, Guy Who Forgot 9/11 Happened Says Hillary Is ‘Too Stupid’ To Be President Because She Stayed With Bill,Fake
4470," Trump Is Full Of Sh*t, He Most Certainly Has Said That Global Warming Is A Chinese Hoax (VIDEO)",Fake
4471, Katrina Pierson Just Blamed Hillary Clinton For Trump’s Stop-And-Frisk Plan (VIDEO),Fake
4472, Howard Dean ROASTS Trump Over Debate Sniffles: ‘Coke User’? (TWEETS),Fake
4473, Giuliani Already Trying To Float Excuses For Trump To Weasel Out Of Future Debates,Fake
4474, Trump Gives PATHETIC Reason For Why He Sucked At Debate (TWEET),Fake
4475, Here You Go: Every Bat Sh*t Crazy Thing That Came Out Of Trump’s Mouth In The First Debate,Fake
4476, WATCH: Megyn Kelly Takes A Shot At Hannity By Wondering When Trump Will Talk To A Real Journalist,Fake
4477," Trump Insists Stop And Frisk Wasn’t Ruled Unconstitutional – He’s Wrong, It Was (VIDEO)",Fake
4478, Bill Maher’s #DebateNight Live Tweetstorm Was The Most Glorious Trump Takedown EVER,Fake
4479, Here’s The Entire Debate Wrapped Up In One PERFECT GIF,Fake
4480, Donald Trump Attacked Clinton’s ‘Stamina’ And Her Response Was Absolutely Brilliant (VIDEO),Fake
4481, Trump Literally Just Said He’d Take Guns Away From Anyone Without Due Process,Fake
4482," Trump Won’t Tell America Where His Products Are Made, So Here’s A Handy Guide (IMAGES)",Fake
4483, New Study Proves America Keeps Getting Better And Better Under Obama,Fake
4484, Biographer Says Trump Might Not Actually Be A Billionaire: ‘He Just Makes It Up’ (VIDEO),Fake
4485, Republican Gov Wrecked Economy So Bad He’s Started Censoring Reports,Fake
4486," Jewish Elders Warn Their Grandchildren: Vote For Hillary, ‘We’ve Seen This Before’ (VIDEO)",Fake
4487, Georgia Trump Supporter Preparing For Civil War If Hillary Clinton Wins Election (AUDIO),Fake
4488, Networks Confirm They Will Not Be Fact-Checking Donald Trump In Any Way,Fake
4489, Watch Trump’s Campaign Manager Crash And Burn While Claiming Trump Doesn’t Lie (VIDEO),Fake
4490, NC Civil Rights Museum Tells ‘Disrespectful’ Trump To Go F*ck Himself,Fake
4491, WATCH: Fox Host Whines How It’s Not Fair That Men Can’t Condescend To Women,Fake
4492, WATCH: Black Protesters Drove David Duke Out Of His Own Racist Protest,Fake
4493, Trump Has Been Sued REPEATEDLY For Disabilities Violations At His Properties,Fake
4494, Watch Bill Maher Deliver The Hard Truth So Many Republicans Just Don’t Want To Hear (VIDEO),Fake
4495, Major Newspaper Breaks 100 Year Tradition With 2016 Endorsement,Fake
4496, GOP Sent Armed Agents To Harass Clinton Aide And Used Your Tax Dollars To Do It,Fake
4497, Sarah Palin Celebrates After White Man Who Pulled Gun On Black Protesters Goes Unpunished (VIDEO),Fake
4498, Brilliant Facebook Post Puts Idiocy And Hypocrisy Of ‘All Lives Matter’ Into Razor-Sharp Focus,Fake
4499," Obama: Once I’m Gone From Office, The Gloves Come Off",Fake
4500, Louisiana Cop Claims Murdering A 6-Year Old Child Was Self-Defense,Fake
4501, U.N. Report: Police Killings Of Black Men In U.S. Is ‘Human Rights Crisis’ Reminiscent Of Lynching,Fake
4502, ANOTHER Trump Adviser Under Investigation For Russian Ties,Fake
4503, Early Voting In North Carolina Shows GREAT NEWS For Democrats,Fake
4504, WATCH: Eric Trump Gets Called Out On Fox News For Claiming His Dad Started With Nothing,Fake
4505, The Pope Flat Out Called Fox News Type Journalism ‘Terrorism’,Fake
4506, Trump-Supporting GOP Rep Calls Veterans ‘Moochers’ During Town Hall Event In Ohio,Fake
4507," WATCH: Kieth Scott’s Wife Drops Mic On Cops, Gives Video Of Husband’s Final Moments To Press",Fake
4508, Conservatives Throw A Hissy Fit Because Michelle Obama Talked About Slavery At Black History Museum,Fake
4509, WATCH: President Obama HAMMERS Trump For Claiming Black People Are Worse Off Today,Fake
4510, Clinton Ad SLAMS Trump For His Disgusting Insults Towards Women And Their Bodies,Fake
4511, The King Of Anti-Hillary Trolling Is A Near Billionaire Whose Company Was Bought By Facebook,Fake
4512, NC GOP Rep. Makes Outrageously Racist Statement In Response To Charlotte Protests (VIDEO),Fake
4513, Trump Campaign Official Predicts The Future: ‘Bow Down To President Trump’ (VIDEO),Fake
4514," Good News Folks, God Is Now Protecting Donald Trump From A ‘Concentrated Satanic Attack’ (VIDEO)",Fake
4515, Hillary Literally Laughs In The Face Of Reporter Who Pushes Insane Health Conspiracies (VIDEO),Fake
4516, Pence Says There Is ‘Too Much Talk’ About Racism In Policing And Institutional Bias,Fake
4517," Trump Blames Charlotte Rioting On Drug Use, Without Any Proof",Fake
4518, Hillary Clinton’s New Tax Plan Will Make Trump’s Kids FURIOUS,Fake
4519, Seahawks’ Richard Sherman DROPS THE MIC On Those Who Ignore Police Brutality (VIDEO),Fake
4520, Congressional Black Caucus Member Depicts List Of Things African Americans Can Be Killed For,Fake
4521, Trump Campaign Chair Says Racism Didn’t Exist Before Obama – Promptly Resigns,Fake
4522, Republicans Push Bill To Legalize Voter Intimidation To Help Trump In Pennsylvania,Fake
4523, Hannity Gets His A** Handed To Him For Falsely Claiming Terence Crutcher Has Violent Criminal Past,Fake
4524," 51 Companies Are Pledging Over $650 Million In Refugee Support, White House Announces",Fake
4525, Black Protester SHUTS DOWN Fox Reporter On Live TV For ‘F***ing Fabricated Story’ (VIDEO),Fake
4526, Trump Loses Support Of Police Union After Saying Tulsa Shooting Cop ‘Choked’ (VIDEO),Fake
4527, Dixie Chicks’ Natalie Maines Unleashes HILARIOUS Twitter Tirade Against Trump (TWEETS),Fake
4528, Trump Calls For This Racist Policy To Be Forced On Every State,Fake
4529," ‘Empire’ Takes On Racist Police Violence, Guns In America In Breathtaking New Song (VIDEO)",Fake
4530," Stolen Valor: GOP Senator Disgracefully Lies, Makes Up Military Service",Fake
4531, WATCH: Trump Just Accidentally Admitted He Still Believes Obama Was Born In Kenya,Fake
4532, ‘Avengers’ Director Launches EPIC Celebrity-Filled Superhero Effort To DEFEAT Trump (VIDEO),Fake
4533, CNN Commentator DEVASTATES Trump Supporter Who Thinks Using The N-Word Is Great (VIDEO),Fake
4534, WATCH: Jimmy Kimmel Demonstrates That Trump Could Support Child Rape And Not Lose Any Votes,Fake
4535," Facing Tough Re-Election, Sheriff Joe Says He’s Still Investigating Obama’s Birth Certificate",Fake
4536, Foreign Diplomats Scared Sh*tless Over The Idea Of A President Trump,Fake
4537, Racist Swarm Fox News In Response To Protests In Charlotte And Their Comments Are Deplorable,Fake
4538, Trump Campaign Gives PATHETIC Reason Why George H.W. Bush Is Voting For Hillary (VIDEO),Fake
4539, Trump Says Blacks Are In Worse Shape Than During SLAVERY (VIDEO),Fake
4540, Protests Erupt In Charlotte After Cops Kill Disabled Black Man Who Was Reading A Book In His Car,Fake
4541, Damning New Evidence Shows Cop Who Murdered Unarmed St. Louis Man Likely Planted Gun,Fake
4542, Trump Used Foundation Donations To Pay Off And Settle Private Lawsuits,Fake
4543, Trump Jr. Will Absolutely Hate Who Took The Pic Of That Skittles Bowl,Fake
4544, Hateful Arizona Pastor Deported From Botswana After Saying Gays Should Be ‘Stoned to Death’ (VIDEO),Fake
4545, U2’s Bono Has BRUTAL Words For Donald Trump (VIDEO),Fake
4546, Trump Jr. Once Again Shows His Lack Of Humanity With Disgusting Tweet About Syrian Refugees,Fake
4547, Racist Whacko Threatens Construction Crew With Gun: ‘Get These N*****s Off The Road’ (VIDEO),Fake
4548, George H.W. Bush May Have Just Dealt An Incredibly Stinging Blow To The Trump Train,Fake
4549, WATCH: Donald Trump Says Constitution Should Not Give Everyone The Right To Due Process,Fake
4550, How Trump Is Hiding From The Media Like A Total Coward,Fake
4551, This Sickening Pro-Gun Meme Is Quite Possibly The Most Vile Thing On The Internet (IMAGE),Fake
4552, Paul Ryan’s New Economic Plan Is Just Gawd Awful (VIDEO),Fake
4553, Inmate Dead From Alleged Mistreatment In Jail Run By Infamous Pro-Trump Sheriff,Fake
4554, Trump’s Latest Campaign Promise May Be His Most Horrible One Yet,Fake
4555, Trump Is Crushing An Int’l Tradition That Even Worldwide Hatred Of George W. Couldn’t Dent,Fake
4556, Robert Reich Just Ruined A Trump Supporter’s Week With Facts,Fake
4557, Trump Gets ANNIHILATED On Twitter After He Pretends He Didn’t Just Trash Police Officers (TWEETS),Fake
4558, NRA’s Ted Nugent Unleashes Disgusting Attack On ‘Pathetic’ Unarmed Mass-Stabbing Victims (SCREENSHOTS),Fake
4559, Trump Just Blamed Bombings On ‘Freedom Of The Press’ (VIDEO),Fake
4560, Seth MacFarlane Just Told Johnson And Stein Supporters EXACTLY What They Need To Hear (TWEET),Fake
4561, Proof The Mainstream Media Is Manipulating The Election By Taking Bill Clinton Out Of Context,Fake
4562, WATCH: Fox News Gets OWNED By Police Chief For Demonizing Immigrants In Minnesota,Fake
4563, Chelsea Handler Gets The Last Word After RNC Chair Attacks Hillary For Not Smiling (VIDEO),Fake
4564, Michigan Republicans Strip Flint Of Their Power To Sue The State Over Poisoned Water,Fake
4565, John Kasich Tells GOP Chair Reince Priebus To Go F*ck Himself,Fake
4566, Montel Williams DESTROYS Pro-Trump Pastor In INSANE Twitter Fight (TWEETS),Fake
4567, Dear Trump: ISIS Is NOT A Football Game,Fake
4568," Trump Retweets Article That Destroyed Him, And He Was Too Dumb To Know It",Fake
