Unnamed: 0.1,Unnamed: 0,title,Label
31340,31340,Saudi Arabia does not believe Iran abiding by nuclear deal: minister,1
31341,31341,We want it in writing: Scotland and Wales seek clarity on post-Brexit powers,1
31342,31342,Philippine Congress agrees to restore rights commission budget from $20,1
31343,31343,Trump's threat to 'destroy' North Korea is wrong: Merkel,1
31344,31344,"U.S. urges Congolese security forces' restraint, probe into violence",1
31345,31345,Exclusive: From Russia with fuel - North Korean ships may be undermining sanctions,1
31346,31346,Merkel dismisses hecklers as polls point to fourth term,1
31347,31347,Germany sees no sign of cyber attack before Sept. 24 election,1
31348,31348,Far right makes most noise on Twitter in German election,1
31349,31349,Dutch government seeks to overturn court ruling on Srebrenica,1
31350,31350,Slovakia delays decision to replace Russian fighter jets,1
31351,31351,France's Macron says mistake to pull out of Iran nuclear deal,1
31352,31352,Iran prepared to resume curbed nuclear work if Trump quits deal: Iranian official,1
31353,31353,"Opposition official, others charged with plotting against Rwandan government",1
31354,31354,"EU's Tusk, UK's May to talk Brexit next Tuesday",1
31355,31355,"Trump says he has made decision on Iran deal, declines to say what it is",1
31356,31356,Italy's center-right in search of a leader as election nears,1
31357,31357,U.S. must suffer 'painful responses' from Iran after Trump speech: Guards chief,1
31358,31358,"Russia rebukes Trump over Iran, North Korea, accuses U.S. of missile treaty breach",1
31359,31359,Leaders of far-right UK group charged with religiously aggravated harassment,1
31360,31360,"Raqqa campaign in final stages, SDF says",1
31361,31361,UK police arrest three in Wales over London train bomb attack,1
31362,31362,Dozens of states sign nuclear weapons ban treaty at United Nations,1
31363,31363,Islamic State targets Iranian aid convoy in eastern Syria,1
31364,31364,Belarus plays down Western fears of aggression stirred by joint war games with Russia,1
31365,31365,Saudi university to dismiss suspected Brotherhood-linked academics,1
31366,31366,Presumed new Swiss foreign minister seeks fresh start in EU talks,1
31367,31367,Saudi Arabia says hopes Kurdistan vote will not take place,1
31368,31368,"Russia becomes Iraq Kurds' top funder, quiet about independence vote",1
31369,31369,Philippine soldiers kill nine Maoist rebels in gunbattle,1
31370,31370,Turkey threatens sanctions over Kurdish independence vote,1
31371,31371,Austria checking indications nine foreigners abducted in Libya in 2015 are dead,1
31372,31372,Hurricane Maria makes landfall in Puerto Rico: NHC,1
31373,31373,"At least 10 dead, 92 missing in eastern Congo floods: local official",1
31374,31374,Police arrest two more men over London train bomb attack,1
31375,31375,"London police give all clear, lift cordon in financial district",1
31376,31376,"Hurricane Maria now Category 4, Puerto Rico landfall within hours: NHC",1
31377,31377,Fire in Bangladesh textile factory kills six,1
31378,31378,Kenya court: opposition didn't show presidential campaign used state resources,1
31379,31379,Poll gives New Zealand's Nationals nine point lead after final TV debate before vote,1
31380,31380,Kenya court: election board refused to give access to servers,1
31381,31381,China's probes of rights lawyers 'alarming': Human Rights Watch,1
31382,31382,U.S.-backed SDF says Raqqa campaign in final stages,1
31383,31383,North Korea grants Malaysian prince access to airspace as soccer match back on,1
31384,31384,Hindus fleeing Myanmar violence hope for shelter in Modi's India,1
31385,31385,"Strong quake near Mexico City kills at least 226, rescuers dig through collapsed buildings",1
31386,31386,Kirkuk shaping up as flashpoint ahead of Kurdistan independence vote,1
31387,31387,China calls for understanding of Myanmar's need to protect stability,1
31388,31388,Philippine lawmakers defer decision on appointment of environment minister,1
31389,31389,Australian PM says first refugees to be resettled in U.S. under swap deal,1
31390,31390,"If threatened, U.S. will 'totally destroy' North Korea, Trump vows",1
31391,31391,China says upholds peaceful resolution of North Korea issue,1
31392,31392,Spain on the backfoot in bid to tackle youth unemployment,1
31393,31393,China offers support for strife-torn Venezuela at United Nations,1
31394,31394,"Factbox: Trump on Twitter (September 19) - Venezuela, North Korea, U.N., Mexico",1
31395,31395,China's Xi demands 'strong hands' to maintain stability ahead of Congress,1
31396,31396,Caribbean oil terminals make preparations ahead of Hurricane Maria,1
31397,31397,Cuba calls Trump's U.N. address 'unacceptable and meddling',1
31398,31398,Argentina's Macri deploys popular governor against Fernandez,1
31399,31399,Suu Kyi silence on Myanmar ethnic cleansing charge draws cool response,1
31400,31400,"Qatar emir again urges dialogue, Trump says dispute to be resolved quickly",1
31401,31401,At least 138 people killed by earthquake in Mexico,1
31402,31402,Central African president pleads to U.N.: Don't forget us,1
31403,31403,Iran nuclear deal must change if U.S. to stay: Tillerson,1
31404,31404,Nigerian air force deploys aircraft to restive southeast,1
31405,31405,"At U.N., Trump's tough talk opens door for Macron's diplomacy",1
31406,31406,At least 93 dead in Mexico after quake :officials,1
31407,31407,Iran nuclear deal must be changed for U.S. to remain in pact: Tillerson,1
31408,31408,Senator urges U.S. airlines to cap fares for people fleeing Maria,1
31409,31409,Hurricane Maria regains Category 5 hurricane strength: NHC,1
31410,31410,Puerto Rico power grid faces generational threat in Hurricane Maria,1
31411,31411,"Iran says Trump's U.N. remarks 'shameless, ignorant': Fars news agency",1
31412,31412,Rohingya Muslims trapped after Myanmar violence told to stay put,1
31413,31413,British PM expected to offer to fill post-Brexit EU budget hole: FT,1
31414,31414,Hamas asks Abbas to lift Gaza sanctions after disbanding shadow government,1
31415,31415,"Egypt's Sisi urges Palestinians to unite, co-exist with Israelis",1
31416,31416,Catalan mayors exercise right to remain silent in referendum questioning,1
31417,31417,Rebels say U.S. evacuates base in southern Syrian desert,1
31418,31418,"Trump says he expects Qatar, Arab neighbors to quickly resolve dispute",1
31419,31419,U.N. seeks to rally foreign backing for new Libyan peace plan,1
31420,31420,Mattis says U.S. effort on North Korea aims for diplomatic solution,1
31421,31421,At least 4 dead after powerful Mexico quake: officials,1
31422,31422,UK foreign minister Johnson says he will not resign: Sky,1
31423,31423,French Socialist party puts its historic building for sale,1
31424,31424,Turkish newspaper staff remanded in custody over coup attempt links: CNN Turk,1
31425,31425,Turkey's Erdogan says Kurdish independence vote risks regional crisis,1
31426,31426,Sudan's Bashir visits Darfur ahead of U.S. sanctions decision,1
31427,31427,"'Fix it or nix it,"" Netanyahu says of Iran nuclear deal",1
31428,31428,Democratic Senate leader calls Trump's 'Rocket Man' remark at U.N. 'risky',1
31429,31429,"Russia to pay damages for Beslan school siege after European court ruling, Ifax reports",1
31430,31430,Togolese to vote on presidential term limits after parliament impasse,1
31431,31431,U.S. urges Myanmar to address rights abuse allegations,1
31432,31432,Factbox: What Trump has said about the United Nations,1
31433,31433,"France's Macron seeks to play mediation role between Iran, U.S.",1
31434,31434,Israel shoots down Iranian-made drone over Syrian frontier: military,1
31435,31435,"Britain, Saudi Arabia sign military cooperation deal: state media",1
31436,31436,"U.N. chief says statesmanship needed on North Korea, takes digs at Trump",1
31437,31437,Brazil's new top prosecutor reshuffles 'Car Wash' investigation team,1
31438,31438,Turkish warplanes kill three Kurdish militants in northern Iraq: army,1
31439,31439,Helicopter mistakenly fires on parked vehicles in Russia war games: media,1
31440,31440,Theft at burned London tower adds to police's grueling work,1
31441,31441,Jihadists launch big attack on Syrian government near Hama,1
31442,31442,Britain says suspends training of Myanmar military following violence,1
31443,31443,"Nigerian president likens Myanmar crisis to Bosnia, Rwanda genocides",1
31444,31444,UK's May says foreign minister Johnson 'doing good work',1
31445,31445,Russia unveils monument to designer of iconic AK-47 rifle,1
31446,31446,Britain's M1 motorway partially closed after suspicious object discovered,1
31447,31447,Turkey not in direct talks for return of intelligence officers from Iraq: minister,1
31448,31448,Cuba delays municipal elections due to Irma devastation,1
31449,31449,Kenyan police fire teargas at Supreme Court protesters,1
31450,31450,"Brazil's Temer at U.N. decries rise in nationalism, protectionism",1
31451,31451,Approval rating for Brazil's Temer plummets: poll,1
31452,31452,Head of UK's anti-Brexit party appeals for help to stop EU exit,1
31453,31453,Turkey warns of global conflict if Iraq or Syria break up,1
31454,31454,"Qatar, Kuwait stop renewing visas for North Korean workers",1
31455,31455,Rescued migrants say lucky to dodge Libyan coastal clampdown,1
31456,31456,"Chinese, Vietnamese Communist parties have 'shared destiny': Beijing",1
31457,31457,Macron convinced Trump will see U.S. interests lie inside Paris climate deal,1
31458,31458,Wreck of WWI German 'U-boat' submarine found off Belgium,1
31459,31459,London's Leadenhall market briefly evacuated after reports of suspect package,1
31460,31460,British police say suspect package in London's Holborn was false alarm,1
31461,31461,"Breakup of Iraq or Syria could lead to global conflict, Turkey says",1
31462,31462,U.N. starting to gather testimony on Myanmar violations: investigator,1
31463,31463,"Eying snap election, Japan's Abe to focus on education, security",1
31464,31464,Factbox: Reactions to speech by Myanmar's Suu Kyi on violence in Rakhine State,1
31465,31465,French IT firm says its tech won't be ready for re-run of Kenya poll,1
31466,31466,"Waving German flag, far-right and anti-Islam groups rally together before vote",1
31467,31467,"Egypt's Sisi, Israel's Netanyahu meet for first time in public",1
31468,31468,Fighting kills at least 25 in oil region of South Sudan,1
31469,31469,"Hong Kong leader demands end of independence talk, warns ties with Beijing at risk",1
31470,31470,Korean peninsula draws range of military drills in show of force against North Korea,1
31471,31471,"China, Singapore look to put difficulties behind them",1
31472,31472,"Taiwan suspends oil exports to North Korea, imports of clothing",1
31473,31473,"5-Star's young, popular Di Maio charts course to be Italy PM",1
31474,31474,Afghan Air Force receives first Black Hawk helicopters,1
